750,20,23.4006,8,,0.562252,562252
750,30,25.2447,3,,0.29206,292060
750,40,31.5169,5,,0.503193,503193
750,50,32.5094,6,,0.836611,836611
750,60,34.7328,5,,0.905633,905633
750,70,42.3793,4,,0.675407,675407
750,80,39.385,3,,0.619093,619093
750,90,44.002,5,,1.09906,1.10E+06
750,100,42.8071,3,13,0.753262,753262
800,10,18.3412,8,,0.315269,315269
800,20,24.1086,9,,0.700479,700479
800,30,25.2447,4,,0.426898,426898
800,40,31.2938,6,,0.663868,663868
800,50,34.5305,5,,0.564363,564363
800,60,36.1177,3,,0.498511,498511
800,70,38.5578,4,,0.656458,656458
800,80,39.0275,3,,0.591078,591078
800,90,39.9738,4,,0.82827,828270
800,100,44.645,4,9,0.958055,958055
850,10,18.3157,9,,0.388432,388432
850,20,22.001,7,,0.525202,525202
850,30,30.029,7,,0.634149,634149
850,40,29.9511,8,,0.816293,816293
850,50,36.5932,7,,0.929452,929452
850,60,34.3405,8,,1.15268,1.15E+06
850,70,35.9881,3,,0.549771,549771
850,80,36.5165,4,,0.74285,742850
850,90,39.9738,4,,0.836074,836074
850,100,44.4562,6,9,1.49355,1.49E+06
900,10,19.1634,9,,0.442393,442393
900,20,25.9024,9,,0.64185,641850
900,30,27.5797,4,,0.374427,374427
900,40,33.57,7,,0.793276,793276
900,50,32.8667,4,,0.837742,837742
900,60,34.2724,4,,0.762621,762621
900,70,38.5578,6,,1.16682,1.17E+06
900,80,39.0275,3,,0.658128,658128
900,90,42.829,5,,1.09932,1.10E+06
900,100,42.4014,5,9,1.23724,1.24E+06
950,10,19.285,16,,0.860838,860838
950,20,22.8755,9,,0.667766,667766
950,30,27.5797,4,,0.335876,335876
950,40,33.2764,8,,0.96382,963820
950,50,32.8667,4,,0.547284,547284
950,60,35.8189,6,,1.04819,1.05E+06
950,70,40.1487,4,,0.778616,778616
950,80,41.0122,7,,1.52055,1.52E+06
950,90,41.4429,5,,1.05478,1.05E+06
950,100,42.8071,4,16,1.00327,1.00E+06
1000,10,15.4062,18,,0.979525,979525
1000,20,22.3382,11,,0.765432,765432
1000,30,27.1184,10,,1.02685,1.03E+06
1000,40,30.1377,5,,0.589068,589068
1000,50,34.9073,5,,0.693403,693403
1000,60,36.1177,4,,0.704671,704671
1000,70,38.5578,4,,0.707146,707146
1000,80,41.0805,4,,0.821825,821825
1000,90,43.3171,5,,1.05192,1.05E+06
1000,100,46.0463,5,18,1.27812,1.28E+06
