200 , 40 , 28.8538 , 7 , 2.21335 , 2.21335e+006
200 , 50 , 33.4767 , 9 , 4.60166 , 4.60166e+006
200 , 60 , 35.3043 , 4 , 2.07692 , 2.07692e+006
200 , 70 , 39.9311 , 3 , 1.76768 , 1.76768e+006
200 , 80 , 39.0496 , 7 , 5.71729 , 5.71729e+006
200 , 90 , 43.954 , 5 , 3.65157 , 3.65157e+006
250 , 100 , 45.6165 , 4 , 2.83588 , 2.83588e+006
250 , 10 , 17.0602 , 8 , 1.09071 , 1.09071e+006
250 , 20 , 24.1468 , 6 , 1.18639 , 1.18639e+006
250 , 30 , 26.2017 , 9 , 2.75373 , 2.75373e+006
250 , 40 , 28.7699 , 6 , 2.17216 , 2.17216e+006
250 , 50 , 34.092 , 9 , 4.3972 , 4.3972e+006
250 , 60 , 35.3727 , 3 , 2.00844 , 2.00844e+006
250 , 70 , 39.3702 , 10 , 7.47062 , 7.47062e+006
250 , 80 , 41.0417 , 6 , 4.10649 , 4.10649e+006
250 , 90 , 43.8329 , 6 , 4.28662 , 4.28662e+006
300 , 100 , 44.1953 , 4 , 3.02691 , 3.02691e+006
300 , 10 , 17.6727 , 15 , 2.69975 , 2.69975e+006
300 , 20 , 24.0867 , 6 , 1.23025 , 1.23025e+006
300 , 30 , 25.7175 , 15 , 5.1387 , 5.1387e+006
300 , 40 , 30.1645 , 9 , 3.55274 , 3.55274e+006
300 , 50 , 34.4448 , 11 , 4.6039 , 4.6039e+006
300 , 60 , 34.6267 , 5 , 2.95918 , 2.95918e+006
300 , 70 , 38.6138 , 6 , 3.01366 , 3.01366e+006
300 , 80 , 40.8764 , 6 , 4.7339 , 4.7339e+006
300 , 90 , 41.962 , 9 , 6.64943 , 6.64943e+006
350 , 100 , 45.9544 , 4 , 3.05521 , 3.05521e+006
350 , 10 , 16.832 , 13 , 2.17466 , 2.17466e+006
350 , 20 , 23.9053 , 8 , 1.80123 , 1.80123e+006
350 , 30 , 25.7926 , 13 , 3.48443 , 3.48443e+006
350 , 40 , 29.6145 , 7 , 2.53793 , 2.53793e+006
350 , 50 , 33.6783 , 11 , 5.99946 , 5.99946e+006
350 , 60 , 36.8324 , 5 , 3.07262 , 3.07262e+006
350 , 70 , 37.276 , 4 , 2.64072 , 2.64072e+006
350 , 80 , 41.7888 , 4 , 2.75065 , 2.75065e+006
350 , 90 , 42.123 , 6 , 4.69986 , 4.69986e+006
400 , 100 , 45.4147 , 4 , 3.0632 , 3.0632e+006
400 , 10 , 15.2971 , 17 , 2.80281 , 2.80281e+006
400 , 20 , 22.1632 , 11 , 2.61985 , 2.61985e+006
400 , 30 , 26.257 , 9 , 2.9206 , 2.9206e+006
400 , 40 , 29.4672 , 11 , 4.11946 , 4.11946e+006
400 , 50 , 33.9926 , 6 , 2.28184 , 2.28184e+006
400 , 60 , 37.7656 , 6 , 3.56158 , 3.56158e+006
400 , 70 , 38.6138 , 6 , 3.84584 , 3.84584e+006
400 , 80 , 41.9965 , 4 , 3.08686 , 3.08686e+006
400 , 90 , 40.7935 , 9 , 6.68985 , 6.68985e+006
450 , 100 , 46.3003 , 5 , 3.58496 , 3.58496e+006
450 , 10 , 19.0422 , 11 , 1.55267 , 1.55267e+006
450 , 20 , 22.787 , 6 , 1.39885 , 1.39885e+006
450 , 30 , 27.3395 , 10 , 2.79325 , 2.79325e+006
450 , 40 , 31.0335 , 7 , 2.03214 , 2.03214e+006
450 , 50 , 34.2618 , 7 , 2.92673 , 2.92673e+006
450 , 60 , 34.5848 , 3 , 1.61801 , 1.61801e+006
450 , 70 , 40.3526 , 4 , 2.44256 , 2.44256e+006
450 , 80 , 41.8812 , 8 , 6.84114 , 6.84114e+006
450 , 90 , 41.9965 , 6 , 4.44985 , 4.44985e+006
500 , 100 , 46.415 , 5 , 3.97469 , 3.97469e+006
500 , 10 , 18.4752 , 18 , 3.08503 , 3.08503e+006
500 , 20 , 24.4848 , 12 , 3.34089 , 3.34089e+006
500 , 30 , 25.661 , 20 , 5.76322 , 5.76322e+006
500 , 40 , 31.0646 , 7 , 2.48247 , 2.48247e+006
500 , 50 , 33.6783 , 7 , 2.91597 , 2.91597e+006
500 , 60 , 40.1243 , 8 , 4.86357 , 4.86357e+006
500 , 70 , 39.7491 , 4 , 2.28447 , 2.28447e+006
500 , 80 , 41.3351 , 6 , 4.47627 , 4.47627e+006
500 , 90 , 44.1625 , 7 , 5.14065 , 5.14065e+006
50 , 100 , 44.5223 , 5 , 3.50278 , 3.50278e+006
50 , 10 , 17.3691 , 9 , 1.11653 , 1.11653e+006
50 , 20 , 22.272 , 7 , 1.32253 , 1.32253e+006
50 , 30 , 25.6799 , 6 , 1.64845 , 1.64845e+006
50 , 40 , 29.0208 , 4 , 1.31301 , 1.31301e+006
50 , 50 , 31.3743 , 7 , 2.72398 , 2.72398e+006
50 , 60 , 35.8479 , 5 , 3.02455 , 3.02455e+006
50 , 70 , 38.5135 , 6 , 4.30235 , 4.30235e+006
50 , 80 , 38.4381 , 3 , 2.37675 , 2.37675e+006
50 , 90 , 39.822 , 4 , 3.32196 , 3.32196e+006
550 , 100 , 45.4147 , 5 , 3.80011 , 3.80011e+006
550 , 10 , 20.1043 , 14 , 2.11122 , 2.11122e+006
550 , 20 , 24.2267 , 5 , 1.03695 , 1.03695e+006
550 , 30 , 28.7026 , 10 , 2.79935 , 2.79935e+006
550 , 40 , 31.6199 , 6 , 2.17022 , 2.17022e+006
550 , 50 , 34.4026 , 13 , 7.2611 , 7.2611e+006
550 , 60 , 38.2237 , 6 , 4.14228 , 4.14228e+006
550 , 70 , 40.0761 , 6 , 3.53183 , 3.53183e+006
550 , 80 , 39.2595 , 6 , 4.438 , 4.438e+006
550 , 90 , 41.3234 , 12 , 9.18094 , 9.18094e+006
600 , 100 , 45.1692 , 4 , 3.04235 , 3.04235e+006
600 , 10 , 21.0213 , 16 , 2.9364 , 2.9364e+006
600 , 20 , 24.366 , 12 , 2.74865 , 2.74865e+006
600 , 30 , 28.1755 , 23 , 9.87431 , 9.87431e+006
600 , 40 , 29.2862 , 8 , 2.52671 , 2.52671e+006
600 , 50 , 35.0845 , 6 , 2.69538 , 2.69538e+006
600 , 60 , 37.12 , 6 , 3.66937 , 3.66937e+006
600 , 70 , 39.1362 , 5 , 2.83056 , 2.83056e+006
600 , 80 , 41.7888 , 8 , 6.11256 , 6.11256e+006
600 , 90 , 41.962 , 9 , 7.07184 , 7.07184e+006
650 , 100 , 43.3002 , 6 , 5.54601 , 5.54601e+006
650 , 10 , 17.8089 , 19 , 3.17675 , 3.17675e+006
650 , 20 , 24.9542 , 9 , 2.33838 , 2.33838e+006
650 , 30 , 28.9541 , 21 , 8.54061 , 8.54061e+006
650 , 40 , 29.9715 , 15 , 6.60356 , 6.60356e+006
650 , 50 , 34.2618 , 5 , 2.46894 , 2.46894e+006
650 , 60 , 38.3626 , 6 , 3.62877 , 3.62877e+006
650 , 70 , 37.5602 , 10 , 8.46731 , 8.46731e+006
650 , 80 , 40.6986 , 4 , 2.85808 , 2.85808e+006
650 , 90 , 43.6782 , 9 , 7.53186 , 7.53186e+006
700 , 100 , 46.5814 , 5 , 3.66588 , 3.66588e+006
700 , 10 , 16.9465 , 13 , 2.16174 , 2.16174e+006
700 , 20 , 24.366 , 13 , 3.65604 , 3.65604e+006
700 , 30 , 26.9476 , 16 , 5.64078 , 5.64078e+006
700 , 40 , 32.9967 , 20 , 8.36115 , 8.36115e+006
700 , 50 , 34.2618 , 6 , 2.5189 , 2.5189e+006
700 , 60 , 35.8209 , 5 , 2.89615 , 2.89615e+006
700 , 70 , 38.3878 , 5 , 3.68229 , 3.68229e+006
700 , 80 , 43.921 , 5 , 3.61635 , 3.61635e+006
700 , 90 , 44.0639 , 10 , 7.87915 , 7.87915e+006
750 , 100 , 48.4934 , 6 , 4.6975 , 4.6975e+006
750 , 10 , 18.0784 , 28 , 6.54018 , 6.54018e+006
750 , 20 , 24.2666 , 6 , 1.4408 , 1.4408e+006
750 , 30 , 28.7362 , 5 , 1.32969 , 1.32969e+006
750 , 40 , 33.2012 , 7 , 2.44057 , 2.44057e+006
750 , 50 , 35.9287 , 7 , 3.25086 , 3.25086e+006
750 , 60 , 36.7404 , 5 , 2.82526 , 2.82526e+006
750 , 70 , 40.4245 , 9 , 7.60944 , 7.60944e+006
750 , 80 , 42.054 , 8 , 5.20862 , 5.20862e+006
750 , 90 , 44.1625 , 16 , 15.139 , 1.5139e+007
800 , 100 , 46.2062 , 8 , 6.51642 , 6.51642e+006
800 , 10 , 18.1318 , 20 , 3.47309 , 3.47309e+006
800 , 20 , 20.4618 , 11 , 3.13228 , 3.13228e+006
800 , 30 , 29.6634 , 16 , 6.34843 , 6.34843e+006
800 , 40 , 32.1055 , 6 , 1.95411 , 1.95411e+006
800 , 50 , 34.2618 , 7 , 2.92307 , 2.92307e+006
800 , 60 , 37.74 , 7 , 4.58123 , 4.58123e+006
800 , 70 , 40.2927 , 6 , 4.51909 , 4.51909e+006
800 , 80 , 43.0763 , 8 , 7.26722 , 7.26722e+006
800 , 90 , 44.009 , 8 , 5.29426 , 5.29426e+006
850 , 100 , 44.6091 , 9 , 7.64747 , 7.64747e+006
850 , 10 , 18.9148 , 15 , 2.89788 , 2.89788e+006
850 , 20 , 24.2267 , 9 , 2.26836 , 2.26836e+006
850 , 30 , 28.3466 , 15 , 5.44131 , 5.44131e+006
850 , 40 , 31.3898 , 7 , 2.59447 , 2.59447e+006
850 , 50 , 35.112 , 5 , 2.04279 , 2.04279e+006
850 , 60 , 36.7404 , 10 , 7.1436 , 7.1436e+006
850 , 70 , 37.5602 , 14 , 12.8718 , 1.28718e+007
850 , 80 , 40.6986 , 7 , 5.67626 , 5.67626e+006
850 , 90 , 41.5916 , 5 , 3.61875 , 3.61875e+006
900 , 100 , 43.5451 , 16 , 13.4875 , 1.34875e+007
900 , 10 , 16.8607 , 30 , 7.28252 , 7.28252e+006
900 , 20 , 25.5288 , 12 , 2.83729 , 2.83729e+006
900 , 30 , 28.652 , 7 , 2.12655 , 2.12655e+006
900 , 40 , 29.6797 , 10 , 3.68962 , 3.68962e+006
900 , 50 , 34.2618 , 6 , 2.35011 , 2.35011e+006
900 , 60 , 36.6877 , 6 , 3.0729 , 3.0729e+006
900 , 70 , 40.8054 , 9 , 5.19638 , 5.19638e+006
900 , 80 , 43.4228 , 8 , 5.53313 , 5.53313e+006
900 , 90 , 44.8685 , 7 , 5.00427 , 5.00427e+006
950 , 100 , 46.8401 , 9 , 6.10927 , 6.10927e+006
950 , 10 , 17.8361 , 24 , 5.45661 , 5.45661e+006
950 , 20 , 25.434 , 6 , 1.27615 , 1.27615e+006
950 , 30 , 28.2954 , 5 , 1.51114 , 1.51114e+006
950 , 40 , 31.3126 , 8 , 2.7098 , 2.7098e+006
950 , 50 , 35.112 , 5 , 2.29423 , 2.29423e+006
950 , 60 , 38.0462 , 7 , 4.15822 , 4.15822e+006
950 , 70 , 39.6394 , 9 , 6.63795 , 6.63795e+006
950 , 80 , 40.6629 , 7 , 5.02837 , 5.02837e+006
950 , 90 , 43.3783 , 7 , 4.61779 , 4.61779e+006
