10 , 20 , 56 , 19 , 0.339286
10 , 20 , 56 , 19 , 0
11 , 22 , 48 , 14 , 0.291667
11 , 46 , 22 , 4 , 0.181818
11 , 34 , 35 , 9 , 0
12 , 24 , 35 , 10 , 0.285714
12 , 50 , 36 , 19 , 0.527778
12 , 37 , 35 , 14 , 0
13 , 26 , 66 , 11 , 0.166667
13 , 54 , 37 , 7 , 0.189189
13 , 40 , 51 , 9 , 0
14 , 28 , 54 , 13 , 0.240741
14 , 58 , 53 , 13 , 0.245283
14 , 43 , 53 , 13 , 0
15 , 30 , 85 , 22 , 0.258824
15 , 62 , 42 , 9 , 0.214286
15 , 46 , 63 , 15 , 0
16 , 32 , 58 , 17 , 0.293103
16 , 66 , 59 , 17 , 0.288136
16 , 49 , 58 , 17 , 0
17 , 34 , 100 , 27 , 0.27
17 , 70 , 56 , 13 , 0.232143
17 , 52 , 78 , 20 , 0
18 , 36 , 95 , 13 , 0.136842
18 , 74 , 65 , 13 , 0.2
18 , 55 , 80 , 13 , 0
19 , 38 , 83 , 12 , 0.144578
19 , 78 , 64 , 10 , 0.15625
19 , 58 , 73 , 11 , 0
20 , 40 , 102 , 27 , 0.264706
20 , 82 , 58 , 14 , 0.241379
20 , 166 , 40 , 7 , 0.175
20 , 96 , 66 , 16 , 0
21 , 42 , 93 , 16 , 0.172043
21 , 86 , 58 , 8 , 0.137931
21 , 174 , 40 , 4 , 0.1
21 , 100 , 63 , 9 , 0
22 , 44 , 103 , 17 , 0.165049
22 , 90 , 64 , 19 , 0.296875
22 , 182 , 40 , 8 , 0.2
22 , 105 , 69 , 14 , 0
23 , 46 , 112 , 24 , 0.214286
23 , 94 , 58 , 10 , 0.172414
23 , 190 , 39 , 9 , 0.230769
23 , 110 , 69 , 14 , 0
24 , 48 , 104 , 25 , 0.240385
24 , 98 , 67 , 19 , 0.283582
24 , 198 , 49 , 6 , 0.122449
24 , 114 , 73 , 16 , 0
25 , 50 , 130 , 34 , 0.261538
25 , 102 , 66 , 13 , 0.19697
25 , 206 , 41 , 2 , 0.0487805
25 , 119 , 79 , 16 , 0
26 , 52 , 103 , 17 , 0.165049
26 , 106 , 88 , 15 , 0.170455
26 , 214 , 39 , 7 , 0.179487
26 , 124 , 76 , 13 , 0
27 , 54 , 147 , 31 , 0.210884
27 , 110 , 87 , 13 , 0.149425
27 , 222 , 62 , 8 , 0.129032
27 , 128 , 98 , 17 , 0
28 , 56 , 137 , 16 , 0.116788
28 , 114 , 95 , 20 , 0.210526
28 , 230 , 46 , 3 , 0.0652174
28 , 133 , 92 , 13 , 0
29 , 58 , 145 , 36 , 0.248276
29 , 118 , 92 , 15 , 0.163043
29 , 238 , 65 , 8 , 0.123077
29 , 138 , 100 , 19 , 0
30 , 60 , 145 , 31 , 0.213793
30 , 122 , 85 , 18 , 0.211765
30 , 246 , 55 , 14 , 0.254545
30 , 142 , 95 , 21 , 0
31 , 62 , 168 , 38 , 0.22619
31 , 126 , 107 , 28 , 0.261682
31 , 254 , 57 , 6 , 0.105263
31 , 147 , 110 , 24 , 0
32 , 64 , 175 , 36 , 0.205714
32 , 130 , 84 , 9 , 0.107143
32 , 262 , 52 , 5 , 0.0961538
32 , 152 , 103 , 16 , 0
33 , 66 , 193 , 40 , 0.207254
33 , 134 , 101 , 14 , 0.138614
33 , 270 , 69 , 10 , 0.144928
33 , 156 , 121 , 21 , 0
34 , 68 , 166 , 49 , 0.295181
34 , 138 , 99 , 16 , 0.161616
34 , 278 , 79 , 8 , 0.101266
34 , 161 , 114 , 24 , 0
35 , 70 , 183 , 38 , 0.20765
35 , 142 , 105 , 23 , 0.219048
35 , 286 , 64 , 6 , 0.09375
35 , 166 , 117 , 22 , 0
36 , 72 , 153 , 17 , 0.111111
36 , 146 , 107 , 19 , 0.17757
36 , 294 , 59 , 5 , 0.0847458
36 , 590 , 42 , 5 , 0.119048
36 , 275 , 90 , 11 , 0
37 , 74 , 225 , 65 , 0.288889
37 , 150 , 110 , 24 , 0.218182
37 , 302 , 63 , 7 , 0.111111
37 , 606 , 40 , 6 , 0.15
37 , 283 , 109 , 25 , 0
38 , 76 , 188 , 30 , 0.159574
38 , 154 , 119 , 35 , 0.294118
38 , 310 , 85 , 16 , 0.188235
38 , 622 , 47 , 5 , 0.106383
38 , 290 , 109 , 21 , 0
39 , 78 , 186 , 26 , 0.139785
39 , 158 , 122 , 31 , 0.254098
39 , 318 , 95 , 19 , 0.2
39 , 638 , 47 , 4 , 0.0851064
39 , 298 , 112 , 20 , 0
40 , 80 , 203 , 50 , 0.246305
40 , 162 , 108 , 24 , 0.222222
40 , 326 , 69 , 12 , 0.173913
40 , 654 , 46 , 7 , 0.152174
40 , 305 , 106 , 23 , 0
41 , 82 , 206 , 36 , 0.174757
41 , 166 , 131 , 20 , 0.152672
41 , 334 , 92 , 16 , 0.173913
41 , 670 , 45 , 3 , 0.0666667
41 , 313 , 118 , 18 , 0
42 , 84 , 228 , 59 , 0.258772
42 , 170 , 128 , 36 , 0.28125
42 , 342 , 97 , 3 , 0.0309278
42 , 686 , 53 , 1 , 0.0188679
42 , 320 , 126 , 24 , 0
43 , 86 , 247 , 67 , 0.271255
43 , 174 , 142 , 33 , 0.232394
43 , 350 , 97 , 12 , 0.123711
43 , 702 , 63 , 5 , 0.0793651
43 , 328 , 137 , 29 , 0
44 , 88 , 228 , 44 , 0.192982
44 , 178 , 134 , 18 , 0.134328
44 , 358 , 92 , 7 , 0.076087
44 , 718 , 60 , 5 , 0.0833333
44 , 335 , 128 , 18 , 0
45 , 90 , 221 , 37 , 0.167421
45 , 182 , 143 , 21 , 0.146853
45 , 366 , 91 , 9 , 0.0989011
45 , 734 , 58 , 6 , 0.103448
45 , 343 , 128 , 18 , 0
46 , 92 , 177 , 28 , 0.158192
46 , 186 , 151 , 28 , 0.18543
46 , 374 , 92 , 12 , 0.130435
46 , 750 , 56 , 9 , 0.160714
46 , 350 , 119 , 19 , 0
47 , 94 , 217 , 42 , 0.193548
47 , 190 , 144 , 15 , 0.104167
47 , 382 , 83 , 13 , 0.156627
