100 , 200 , 50
100 , 200 , 50
100 , 200 , 50
100 , 250 , 13
100 , 300 , 7
100 , 350 , 6
100 , 400 , 6
100 , 450 , 5
100 , 500 , 4
100 , 550 , 5
100 , 600 , 5
100 , 650 , 4
100 , 700 , 4
100 , 750 , 4
100 , 800 , 3
100 , 850 , 3
100 , 900 , 3
100 , 950 , 3
100 , 1000 , 3
100 , 1050 , 3
100 , 1100 , 3
100 , 1150 , 3
100 , 1200 , 3
100 , 1250 , 3
100 , 1300 , 3
100 , 1350 , 3
100 , 1400 , 3
100 , 1450 , 3
100 , 1500 , 3
100 , 1550 , 3
100 , 1600 , 3
100 , 1650 , 3
100 , 1700 , 3
100 , 1750 , 3
100 , 1800 , 3
100 , 1850 , 3
100 , 1900 , 3
100 , 1950 , 3
100 , 2000 , 3
100 , 2050 , 2
100 , 2100 , 3
100 , 2150 , 2
100 , 2200 , 3
100 , 2250 , 2
100 , 2300 , 2
100 , 2350 , 2
100 , 2400 , 2
100 , 2450 , 3
100 , 2500 , 3
100 , 2550 , 2
100 , 2600 , 2
100 , 2650 , 2
100 , 2700 , 2
100 , 2750 , 2
100 , 2800 , 2
100 , 2850 , 2
100 , 2900 , 2
100 , 2950 , 2
100 , 3000 , 2
100 , 3050 , 2
100 , 3100 , 2
100 , 3150 , 2
100 , 3200 , 2
100 , 3250 , 2
100 , 3300 , 2
100 , 3350 , 2
100 , 3400 , 2
100 , 3450 , 2
100 , 3500 , 2
100 , 3550 , 2
100 , 3600 , 2
100 , 3650 , 2
100 , 3700 , 2
100 , 3750 , 2
100 , 3800 , 2
100 , 3850 , 2
100 , 3900 , 2
100 , 3950 , 2
100 , 4000 , 2
100 , 4050 , 2
100 , 4100 , 2
100 , 4150 , 2
100 , 4200 , 2
100 , 4250 , 2
100 , 4300 , 2
100 , 4350 , 2
100 , 4400 , 2
100 , 4450 , 2
100 , 4500 , 2
100 , 4550 , 2
100 , 4600 , 2
100 , 4650 , 2
100 , 4700 , 2
100 , 4750 , 2
100 , 4800 , 2
100 , 4850 , 2
100 , 2476 , 4
