10 , 20 , 56 , 66 , 1.17857
10 , 20 , 56 , 66 , 1
11 , 22 , 53 , 63 , 1.18868
11 , 46 , 26 , 109 , 4.19231
11 , 34 , 39 , 86 , 2.5
12 , 24 , 51 , 60 , 1.17647
12 , 50 , 37 , 141 , 3.81081
12 , 37 , 44 , 100 , 2
13 , 26 , 62 , 72 , 1.16129
13 , 54 , 40 , 158 , 3.95
13 , 40 , 51 , 115 , 2
14 , 28 , 70 , 80 , 1.14286
14 , 58 , 42 , 173 , 4.11905
14 , 43 , 56 , 126 , 2.5
15 , 30 , 49 , 57 , 1.16327
15 , 62 , 48 , 173 , 3.60417
15 , 46 , 48 , 115 , 2
16 , 32 , 85 , 95 , 1.11765
16 , 66 , 49 , 165 , 3.36735
16 , 49 , 67 , 130 , 2
17 , 34 , 71 , 81 , 1.14085
17 , 70 , 42 , 172 , 4.09524
17 , 52 , 56 , 126 , 2.5
18 , 36 , 88 , 98 , 1.11364
18 , 74 , 59 , 210 , 3.55932
18 , 55 , 73 , 154 , 2
19 , 38 , 108 , 118 , 1.09259
19 , 78 , 65 , 225 , 3.46154
19 , 58 , 86 , 171 , 2
20 , 40 , 104 , 114 , 1.09615
20 , 82 , 50 , 217 , 4.34
20 , 166 , 37 , 475 , 12.8378
20 , 96 , 63 , 268 , 5.66667
21 , 42 , 88 , 98 , 1.11364
21 , 86 , 57 , 217 , 3.80702
21 , 174 , 41 , 488 , 11.9024
21 , 100 , 62 , 267 , 5
22 , 44 , 99 , 109 , 1.10101
22 , 90 , 62 , 232 , 3.74194
22 , 182 , 37 , 492 , 13.2973
22 , 105 , 66 , 277 , 5.66667
23 , 46 , 113 , 123 , 1.0885
23 , 94 , 73 , 280 , 3.83562
23 , 190 , 45 , 544 , 12.0889
23 , 110 , 77 , 315 , 5.33333
24 , 48 , 112 , 122 , 1.08929
24 , 98 , 68 , 241 , 3.54412
24 , 198 , 51 , 582 , 11.4118
24 , 114 , 77 , 315 , 5
25 , 50 , 110 , 120 , 1.09091
25 , 102 , 91 , 305 , 3.35165
25 , 206 , 41 , 552 , 13.4634
25 , 119 , 80 , 325 , 5.66667
26 , 52 , 124 , 134 , 1.08065
26 , 106 , 82 , 291 , 3.54878
26 , 214 , 52 , 619 , 11.9038
26 , 124 , 86 , 348 , 5
27 , 54 , 148 , 158 , 1.06757
27 , 110 , 86 , 313 , 3.63953
27 , 222 , 57 , 633 , 11.1053
27 , 128 , 97 , 368 , 5
28 , 56 , 134 , 144 , 1.07463
28 , 114 , 86 , 312 , 3.62791
28 , 230 , 59 , 665 , 11.2712
28 , 133 , 93 , 373 , 5
29 , 58 , 127 , 137 , 1.07874
29 , 118 , 92 , 356 , 3.86957
29 , 238 , 56 , 674 , 12.0357
29 , 138 , 91 , 389 , 5.33333
30 , 60 , 147 , 157 , 1.06803
30 , 122 , 90 , 333 , 3.7
30 , 246 , 56 , 666 , 11.8929
30 , 142 , 97 , 385 , 5
31 , 62 , 142 , 152 , 1.07042
31 , 126 , 93 , 334 , 3.5914
31 , 254 , 56 , 700 , 12.5
31 , 147 , 97 , 395 , 5.33333
32 , 64 , 146 , 156 , 1.06849
32 , 130 , 94 , 348 , 3.70213
32 , 262 , 73 , 740 , 10.137
32 , 152 , 104 , 414 , 4.66667
33 , 66 , 172 , 182 , 1.05814
33 , 134 , 94 , 344 , 3.65957
33 , 270 , 59 , 710 , 12.0339
33 , 156 , 108 , 412 , 5.33333
34 , 68 , 189 , 199 , 1.05291
34 , 138 , 109 , 377 , 3.45872
34 , 278 , 78 , 839 , 10.7564
34 , 161 , 125 , 471 , 4.66667
35 , 70 , 191 , 201 , 1.05236
35 , 142 , 100 , 362 , 3.62
35 , 286 , 64 , 747 , 11.6719
35 , 166 , 118 , 436 , 5
36 , 72 , 215 , 225 , 1.04651
36 , 146 , 107 , 415 , 3.8785
36 , 294 , 73 , 832 , 11.3973
36 , 590 , 51 , 1641 , 32.1765
36 , 275 , 111 , 778 , 11.75
37 , 74 , 186 , 196 , 1.05376
37 , 150 , 109 , 403 , 3.69725
37 , 302 , 65 , 836 , 12.8615
37 , 606 , 48 , 1646 , 34.2917
37 , 283 , 102 , 770 , 12.5
38 , 76 , 178 , 188 , 1.05618
38 , 154 , 107 , 404 , 3.7757
38 , 310 , 82 , 847 , 10.3293
38 , 622 , 45 , 1715 , 38.1111
38 , 290 , 103 , 788 , 13
39 , 78 , 221 , 231 , 1.04525
39 , 158 , 124 , 427 , 3.44355
39 , 318 , 78 , 869 , 11.141
39 , 638 , 45 , 1744 , 38.7556
39 , 298 , 117 , 817 , 13.25
40 , 80 , 192 , 202 , 1.05208
40 , 162 , 105 , 382 , 3.6381
40 , 326 , 76 , 977 , 12.8553
40 , 654 , 54 , 1761 , 32.6111
40 , 305 , 106 , 830 , 12
41 , 82 , 222 , 232 , 1.04505
41 , 166 , 110 , 440 , 4
41 , 334 , 81 , 929 , 11.4691
41 , 670 , 49 , 1909 , 38.9592
41 , 313 , 115 , 877 , 13.5
42 , 84 , 205 , 215 , 1.04878
42 , 170 , 120 , 473 , 3.94167
42 , 342 , 76 , 897 , 11.8026
42 , 686 , 51 , 1841 , 36.098
42 , 320 , 113 , 856 , 12.75
43 , 86 , 250 , 260 , 1.04
43 , 174 , 160 , 518 , 3.2375
43 , 350 , 76 , 921 , 12.1184
43 , 702 , 66 , 1947 , 29.5
43 , 328 , 138 , 911 , 11.25
44 , 88 , 220 , 230 , 1.04545
44 , 178 , 142 , 530 , 3.73239
44 , 358 , 83 , 1008 , 12.1446
44 , 718 , 53 , 2062 , 38.9057
44 , 335 , 124 , 957 , 13.5
45 , 90 , 274 , 284 , 1.0365
45 , 182 , 165 , 555 , 3.36364
45 , 366 , 71 , 928 , 13.0704
45 , 734 , 60 , 2089 , 34.8167
45 , 343 , 142 , 964 , 12.75
46 , 92 , 268 , 278 , 1.03731
46 , 186 , 134 , 509 , 3.79851
46 , 374 , 99 , 1070 , 10.8081
46 , 750 , 61 , 2087 , 34.2131
46 , 350 , 140 , 986 , 12
47 , 94 , 256 , 266 , 1.03906
47 , 190 , 153 , 542 , 3.54248
47 , 382 , 100 , 1080 , 10.8
47 , 766 , 66 , 2196 , 33.2727
47 , 358 , 143 , 1021 , 11.75
48 , 96 , 249 , 259 , 1.04016
48 , 194 , 132 , 503 , 3.81061
48 , 390 , 110 , 1086 , 9.87273
48 , 782 , 66 , 2207 , 33.4394
48 , 365 , 139 , 1013 , 11.5
49 , 98 , 277 , 287 , 1.0361
49 , 198 , 173 , 565 , 3.2659
49 , 398 , 91 , 1108 , 12.1758
49 , 798 , 60 , 2209 , 36.8167
49 , 373 , 150 , 1042 , 13
50 , 100 , 285 , 295 , 1.03509
50 , 202 , 180 , 606 , 3.36667
50 , 406 , 78 , 1057 , 13.5513
50 , 814 , 60 , 2186 , 36.4333
50 , 380 , 150 , 1036 , 13.25
