1600,1.41277,1.38703,1.437,1.3707,1.38622,1.34956,1.44525,1.35663,1.39001,1.43593,1.42173,1.41052,1.42097,1.37949,1.42097,1.40587,1.36213,1.39437,1.35671,1.39707,1.466
1700,1.3997,1.34869,1.34696,1.36449,1.35403,1.36401,1.37084,1.3707,1.39232,1.39076,1.37814,1.44013,1.42228,1.34973,1.36222,1.40106,1.35401,1.41432,1.4223,1.38403,1.466
1800,1.42604,1.37716,1.43784,1.38085,1.35154,1.41319,1.32934,1.37363,1.45213,1.33379,1.40117,1.38211,1.39806,1.38829,1.39613,1.4223,1.39319,1.38622,1.38698,1.3939,1.466
1900,1.35772,1.37203,1.45213,1.429,1.38211,1.38754,1.42531,1.33227,1.40424,1.40363,1.35671,1.40122,1.35745,1.39596,1.37903,1.41642,1.42106,1.3171,1.34649,1.38534,1.466
2000,1.37203,1.37809,1.37363,1.33915,1.42388,1.43446,1.39373,1.36449,1.41052,1.39734,1.41642,1.35401,1.37705,1.34649,1.41785,1.41103,1.41338,1.38754,1.41338,1.31325,1.466
2100,1.42283,1.35403,1.41082,1.40535,1.33915,1.35023,1.35629,1.41675,1.429,1.41263,1.39164,1.39334,1.38364,1.35869,1.39734,1.42097,1.39145,1.40122,1.42388,1.39427,1.466
2200,1.38771,1.36196,1.33478,1.3948,1.38961,1.38403,1.35899,1.33687,1.41546,1.41877,1.41546,1.34952,1.35976,1.35403,1.43841,1.37591,1.37084,1.429,1.36196,1.42122,1.466
2300,1.37448,1.35753,1.45552,1.35533,1.37148,1.36084,1.37019,1.39266,1.3707,1.43072,1.39864,1.31325,1.41418,1.41961,1.33811,1.38149,1.36905,1.39435,1.38585,1.37819,1.466
2400,1.39334,1.39437,1.32383,1.41319,1.41114,1.36055,1.40122,1.41418,1.36072,1.35403,1.31325,1.40367,1.39029,1.42388,1.36357,1.39613,1.34287,1.40367,1.41212,1.41418,1.466
2500,1.39963,1.40084,1.38541,1.35023,1.41961,1.37922,1.35267,1.35023,1.40152,1.41338,1.41263,1.3698,1.40417,1.3148,1.35588,1.42314,1.39115,1.42296,1.37591,1.34956,1.466
2600,1.39427,1.39667,1.39091,1.37481,1.35588,1.41114,1.41961,1.401,1.35869,1.401,1.34305,1.35396,1.38826,1.3698,1.3553,1.43841,1.38754,1.39232,1.33775,1.38716,1.466
2700,1.41758,1.38698,1.39115,1.4223,1.42727,1.36295,1.38771,1.32842,1.44013,1.41861,1.39427,1.38961,1.3171,1.34956,1.37705,1.42048,1.39049,1.35449,1.38622,1.33687,1.466
2800,1.38679,1.39011,1.3148,1.33775,1.45292,1.41758,1.39091,1.39348,1.43858,1.35644,1.33982,1.33884,1.37629,1.44109,1.40468,1.37481,1.41277,1.34168,1.34101,1.42604,1.466
2900,1.33572,1.37332,1.39807,1.38222,1.36072,1.41202,1.39278,1.42314,1.40587,1.39164,1.35533,1.38996,1.39334,1.363,1.33584,1.40417,1.43593,1.45249,1.38754,1.41338,1.466
3000,1.35276,1.39091,1.35868,1.355,1.36314,1.32934,1.41418,1.45552,1.3318,1.3707,1.38614,1.35023,1.3707,1.38826,1.37084,1.35644,1.45196,1.39734,1.39864,1.37084,1.466
3100,1.3478,1.37999,1.35401,1.33634,1.38703,1.39437,1.42106,1.38589,1.31986,1.37903,1.39963,1.37809,1.33597,1.33884,1.41359,1.37819,1.35023,1.37434,1.39348,1.39115,1.466
3200,1.31787,1.35644,1.42986,1.42972,1.43026,1.36222,1.34305,1.34834,1.39164,1.41277,1.37481,1.43072,1.40424,1.40511,1.40704,1.3777,1.41954,1.38703,1.39437,1.35533,1.466
3300,1.41828,1.42283,1.39738,1.33572,1.43302,1.37434,1.39806,1.42388,1.40535,1.41877,1.35023,1.42292,1.3415,1.33775,1.45452,1.3171,1.43352,1.39556,1.38691,1.37124,1.466
3400,1.37922,1.36357,1.34834,1.39091,1.363,1.41694,1.37814,1.41212,1.36314,1.4192,1.42295,1.37402,1.35023,1.39013,1.36314,1.37203,1.37434,1.36295,1.36314,1.43593,1.466
3500,1.40196,1.3546,1.3948,1.37705,1.38363,1.45165,1.37124,1.35533,1.42195,1.35663,1.39348,1.37754,1.37481,1.36072,1.38534,1.34834,1.4158,1.37591,1.38364,1.39032,1.466
3600,1.37861,1.34835,1.42292,1.4158,1.38585,1.38894,1.41642,1.43302,1.39049,1.35703,1.39864,1.42727,1.38551,1.39348,1.44123,1.38679,1.3707,1.33597,1.41103,1.33572,1.466
3700,1.39319,1.45292,1.37348,1.37363,1.41655,1.35908,1.33478,1.41359,1.3546,1.42986,1.41961,1.38403,1.35154,1.41114,1.39116,1.43586,1.35154,1.39484,1.35869,1.38703,1.466
3800,1.34869,1.42173,1.35396,1.35858,1.33636,1.37332,1.45149,1.41861,1.35868,1.34287,1.35869,1.37819,1.37254,1.41338,1.37999,1.44123,1.39556,1.3777,1.40003,1.3531,1.466
3900,1.41961,1.39672,1.41655,1.38826,1.35849,1.37814,1.33379,1.37448,1.39373,1.41114,1.39013,1.42296,1.33786,1.33811,1.37814,1.35403,1.39232,1.39001,1.40152,1.41907,1.466
4000,1.38716,1.40704,1.38222,1.33457,1.42531,1.40106,1.42972,1.37481,1.37749,1.43852,1.40367,1.41263,1.37814,1.437,1.37949,1.44977,1.33915,1.31325,1.43667,1.41861,1.466
4100,1.41263,1.34414,1.33775,1.34625,1.3698,1.38227,1.45196,1.37903,1.33775,1.34414,1.36449,1.35533,1.38855,1.32383,1.38535,1.38754,1.41503,1.41954,1.35223,1.39806,1.466
4200,1.41338,1.42972,1.41432,1.34305,1.40363,1.41372,1.37809,1.33884,1.42283,1.37421,1.34625,1.43841,1.41263,1.38716,1.40754,1.33786,1.38961,1.36545,1.37754,1.39265,1.466
4300,1.41954,1.41642,1.40511,1.39822,1.43858,1.38364,1.39164,1.35817,1.41103,1.36213,1.3531,1.35276,1.39032,1.3415,1.39807,1.35753,1.38698,1.34996,1.38574,1.38364,1.466
4400,1.35817,1.4214,1.38085,1.35533,1.3148,1.41503,1.36295,1.43352,1.3359,1.43667,1.35267,1.41577,1.40392,1.36366,1.37402,1.43593,1.39013,1.38534,1.37124,1.33584,1.466
4500,1.35173,1.35656,1.39707,1.41263,1.35899,1.39029,1.38149,1.41642,1.38534,1.42228,1.33584,1.33597,1.39052,1.39334,1.35671,1.37421,1.36401,1.41338,1.41202,1.40003,1.466
4600,1.42388,1.3553,1.3171,1.39556,1.35023,1.43498,1.34287,1.39427,1.41359,1.31325,1.36314,1.35656,1.3997,1.43438,1.34255,1.39437,1.45149,1.35849,1.42106,1.4259,1.466
4700,1.32894,1.43858,1.40417,1.39864,1.33713,1.38541,1.4101,1.4214,1.34973,1.38222,1.40392,1.3828,1.39266,1.4259,1.33227,1.35449,1.37716,1.36652,1.38693,1.35831,1.466
4800,1.3589,1.31986,1.37203,1.38364,1.38535,1.35533,1.40535,1.39278,1.43667,1.35772,1.42531,1.39738,1.36196,1.37629,1.39164,1.35656,1.42466,1.37999,1.39001,1.34486,1.466
4900,1.40704,1.39484,1.36366,1.42122,1.40874,1.43438,1.34119,1.40754,1.41082,1.35173,1.43841,1.39437,1.31986,1.35908,1.41212,1.33915,1.40535,1.38894,1.41954,1.37898,1.466
5000,1.401,1.40417,1.40003,1.3415,1.34869,1.40087,1.38589,1.42097,1.33811,1.3531,1.40424,1.40429,1.40511,1.39049,1.34649,1.39049,1.31986,1.43446,1.35644,1.39556,1.466
5100,1.33713,1.35899,1.39232,1.34696,1.41877,1.33915,1.35671,1.43784,1.38614,1.35533,1.36918,1.38754,1.3939,1.3948,1.4149,1.35535,1.34996,1.41907,1.38996,1.40117,1.466
5200,1.35661,1.35629,1.38605,1.43523,1.38754,1.41655,1.39231,1.37421,1.3997,1.34835,1.37148,1.45149,1.33457,1.35869,1.36449,1.36072,1.437,1.40198,1.39231,1.37949,1.466
5300,1.45857,1.32383,1.39013,1.35656,1.42604,1.34287,1.41263,1.39231,1.3171,1.39592,1.42388,1.34649,1.35276,1.34255,1.44109,1.34835,1.35588,1.35671,1.33884,1.38589,1.466
5400,1.35403,1.36072,1.38996,1.36918,1.36449,1.40874,1.41828,1.39607,1.4259,1.33884,1.45041,1.41114,1.38996,1.39052,1.38222,1.34869,1.41359,1.40152,1.41642,1.37448,1.466
5500,1.38149,1.41907,1.39231,1.43669,1.40198,1.4204,1.41675,1.39807,1.3531,1.41749,1.36213,1.37124,1.38961,1.39231,1.3318,1.41418,1.39231,1.43302,1.45249,1.40511,1.466
5600,1.39231,1.44123,1.38227,1.38551,1.4223,1.43352,1.41114,1.39001,1.45967,1.39864,1.35223,1.41503,1.3698,1.41263,1.31986,1.39707,1.41877,1.37716,1.31787,1.38754,1.466
5700,1.36213,1.34952,1.4002,1.42173,1.31325,1.3829,1.40468,1.41372,1.40106,1.41694,1.39373,1.40152,1.39231,1.4149,1.39231,1.37019,1.42048,1.33687,1.38589,1.38551,1.466
5800,1.43352,1.38894,1.35169,1.363,1.36449,1.39334,1.38925,1.31296,1.35023,1.45292,1.38535,1.37203,1.37626,1.42295,1.37448,1.42173,1.35753,1.39738,1.31986,1.34835,1.466
5900,1.36072,1.35869,1.3997,1.38585,1.3553,1.3527,1.37819,1.37861,1.3318,1.3415,1.37332,1.33897,1.37716,1.37819,1.38894,1.33811,1.43852,1.36055,1.33478,1.40087,1.466
6000,1.33379,1.34305,1.3829,1.39164,1.39963,1.34834,1.39592,1.44013,1.33785,1.42314,1.43026,1.36357,1.37448,1.401,1.43488,1.42106,1.36545,1.36239,1.34834,1.39029,1.466
6100,1.35908,1.38622,1.40535,1.35169,1.34952,1.45041,1.39864,1.36449,1.34414,1.40417,1.40511,1.4101,1.43422,1.37019,1.4259,1.35588,1.43784,1.33572,1.37254,1.40367,1.466
6200,1.33597,1.3527,1.35671,1.38534,1.34414,1.32894,1.4563,1.44109,1.36652,1.35849,1.36055,1.36449,1.37999,1.36449,1.38085,1.39076,1.37442,1.34835,1.33786,1.41954,1.466
6300,1.38534,1.38716,1.34625,1.36196,1.33478,1.40599,1.401,1.43488,1.42531,1.34414,1.39592,1.35644,1.41642,1.45041,1.38829,1.39955,1.363,1.35753,1.41642,1.3707,1.466
6400,1.42986,1.36545,1.40392,1.41749,1.34101,1.40535,1.34168,1.35629,1.37861,1.36196,1.40587,1.41546,1.41675,1.40087,1.401,1.3531,1.3699,1.35899,1.41295,1.33982,1.466
6500,1.39613,1.37629,1.35276,1.37348,1.37898,1.34119,1.38894,1.41338,1.31986,1.32934,1.38855,1.3699,1.38535,1.3318,1.42972,1.35661,1.3553,1.40754,1.35772,1.42097,1.466
6600,1.37558,1.38925,1.38589,1.39592,1.42296,1.39266,1.39348,1.39334,1.34486,1.36401,1.37922,1.34973,1.35817,1.33634,1.41372,1.37363,1.36449,1.38691,1.37421,1.3318,1.466
6700,1.39076,1.40087,1.38534,1.40122,1.33227,1.34956,1.3531,1.4158,1.41503,1.37999,1.35396,1.45249,1.4563,1.41212,1.43072,1.34414,1.35869,1.4223,1.40122,1.41785,1.466
6800,1.36055,1.38585,1.37421,1.32934,1.44525,1.45967,1.39822,1.34869,1.35772,1.41082,1.39437,1.4158,1.39607,1.40424,1.40456,1.37705,1.41212,1.45213,1.40117,1.35869,1.466
6900,1.41263,1.43841,1.34414,1.4259,1.36072,1.39319,1.41785,1.35154,1.43026,1.45165,1.41961,1.43852,1.38693,1.40106,1.37332,1.39115,1.38363,1.39596,1.437,1.41961,1.466
7000,1.45213,1.36213,1.41729,1.36314,1.40587,1.36314,1.35169,1.34119,1.37332,1.38551,1.3777,1.40087,1.41319,1.39232,1.35656,1.39052,1.3171,1.42466,1.40874,1.3527,1.466
7100,1.43446,1.43784,1.32842,1.35533,1.40836,1.38534,1.39232,1.43791,1.3939,1.42296,1.3527,1.36905,1.41338,1.40874,1.3531,1.40196,1.37402,1.42295,1.38703,1.35276,1.466
7200,1.42295,1.41359,1.39278,1.38211,1.40424,1.38707,1.41877,1.42106,1.41758,1.37019,1.38698,1.39864,1.36222,1.3707,1.36072,1.38364,1.4101,1.38996,1.3318,1.37861,1.466
7300,1.40084,1.39864,1.37819,1.37814,1.4214,1.43841,1.35663,1.37577,1.3948,1.35276,1.43438,1.42972,1.33227,1.39955,1.42228,1.35276,1.41675,1.43352,1.40587,1.39091,1.466
7400,1.38691,1.3777,1.38574,1.3828,1.44977,1.41212,1.37254,1.35976,1.3829,1.32894,1.39076,1.39864,1.36084,1.38403,1.35223,1.39864,1.41907,1.35588,1.38925,1.41655,1.466
7500,1.36905,1.34696,1.33786,1.38605,1.38679,1.41338,1.42122,1.32894,1.37348,1.40599,1.42048,1.32383,1.34649,1.42122,1.34696,1.34696,1.38039,1.39864,1.39373,1.35869,1.466
7600,1.3318,1.41828,1.39145,1.41263,1.3401,1.3939,1.35727,1.31325,1.38551,1.35169,1.429,1.39029,1.39145,1.36545,1.36918,1.39001,1.33597,1.39437,1.38534,1.39574,1.466
7700,1.40122,1.38691,1.41052,1.42228,1.41263,1.38693,1.41758,1.37749,1.35533,1.3359,1.39052,1.33811,1.40367,1.38754,1.33478,1.40117,1.38605,1.32842,1.36346,1.40196,1.466
7800,1.43841,1.37348,1.35588,1.34287,1.42314,1.39435,1.32894,1.35908,1.44123,1.39807,1.34287,1.36196,1.36357,1.39373,1.40106,1.437,1.42604,1.40535,1.45967,1.35745,1.466
7900,1.42531,1.3707,1.37814,1.41729,1.38826,1.3148,1.38363,1.39052,1.40117,1.39265,1.38826,1.43302,1.41546,1.36222,1.39013,1.38826,1.37148,1.44109,1.45149,1.40704,1.466
8000,1.34119,1.36346,1.34956,1.36691,1.32842,1.44013,1.39029,1.45041,1.45233,1.3318,1.38403,1.35398,1.42531,1.38534,1.41961,1.34649,1.38589,1.36401,1.39232,1.41103,1.466
8100,1.41785,1.35703,1.34835,1.35869,1.35817,1.34835,1.38629,1.40587,1.37084,1.41577,1.35154,1.39613,1.39613,1.37348,1.42173,1.38829,1.39574,1.38227,1.41263,1.43498,1.466
8200,1.38703,1.37591,1.42295,1.4002,1.35656,1.4259,1.355,1.38707,1.37442,1.39433,1.42604,1.3997,1.41729,1.38703,1.41877,1.41861,1.42531,1.35276,1.36084,1.3828,1.466
8300,1.4158,1.41114,1.43593,1.39433,1.42295,1.43791,1.38829,1.41082,1.35661,1.3148,1.43488,1.35169,1.41082,1.429,1.41546,1.39437,1.39437,1.42106,1.41372,1.38622,1.466
8400,1.36691,1.37949,1.34101,1.42727,1.35868,1.39607,1.39052,1.34101,1.38605,1.36449,1.3707,1.38535,1.42972,1.38894,1.37629,1.36055,1.43498,1.40087,1.44977,1.43488,1.466
8500,1.35154,1.38605,1.42727,1.33897,1.40535,1.31325,1.39607,1.35023,1.41877,1.38826,1.35869,1.37949,1.43072,1.37434,1.38826,1.38629,1.41338,1.3829,1.34625,1.41263,1.466
8600,1.36314,1.40117,1.35023,1.3546,1.35535,1.37348,1.40535,1.41263,1.41372,1.44013,1.35663,1.38679,1.35169,1.45452,1.45196,1.4204,1.4214,1.35403,1.34956,1.36084,1.466
8700,1.38622,1.35671,1.4223,1.43667,1.42195,1.37819,1.40424,1.41212,1.38585,1.36084,1.31986,1.36072,1.34287,1.43667,1.3401,1.32934,1.45452,1.40456,1.39433,1.43784,1.466
8800,1.35849,1.42295,1.35656,1.39667,1.40468,1.40587,1.37402,1.3829,1.40122,1.3478,1.32383,1.38534,1.41577,1.4214,1.41655,1.41359,1.36366,1.39011,1.39049,1.39266,1.466
8900,1.37626,1.36401,1.40429,1.41546,1.39265,1.44977,1.37949,1.45213,1.3527,1.33478,1.40084,1.38085,1.43438,1.43523,1.34486,1.39738,1.35899,1.33785,1.42292,1.3318,1.466
9000,1.4214,1.34869,1.34305,1.41338,1.4192,1.37124,1.35849,1.39484,1.41961,1.38961,1.3527,1.39266,1.41082,1.355,1.45967,1.36084,1.39076,1.38679,1.39076,1.42292,1.466
9100,1.40392,1.38629,1.39822,1.31296,1.34414,1.40116,1.31787,1.34414,1.39574,1.437,1.35908,1.35831,1.35727,1.42292,1.36196,1.43667,1.34834,1.3546,1.37999,1.39334,1.466
9200,1.41577,1.37558,1.39484,1.43841,1.41277,1.35868,1.43669,1.37754,1.37402,1.41785,1.45165,1.38716,1.43488,1.36213,1.31296,1.39091,1.32842,1.45452,1.41861,1.32894,1.466
9300,1.39822,1.35154,1.39769,1.42292,1.39574,1.39001,1.3589,1.33636,1.36346,1.36055,1.4002,1.41546,1.35661,1.41103,1.38754,1.4259,1.36295,1.42097,1.37434,1.43072,1.466
9400,1.39864,1.33597,1.35869,1.38698,1.40367,1.38605,1.41503,1.36314,1.38925,1.39613,1.33379,1.33634,1.33636,1.34486,1.3777,1.33785,1.38585,1.45552,1.41961,1.39738,1.466
9500,1.38925,1.41295,1.36196,1.35849,1.40456,1.40363,1.35831,1.3698,1.33915,1.3707,1.36691,1.39667,1.3531,1.39265,1.35169,1.34168,1.38829,1.41729,1.40587,1.40152,1.466
9600,1.33786,1.39556,1.43446,1.35449,1.35644,1.36346,1.3415,1.33634,1.41212,1.40198,1.37402,1.40535,1.44123,1.39607,1.35772,1.40363,1.33457,1.33457,1.40198,1.37754,1.466
9700,1.32934,1.40535,1.31986,1.40196,1.39013,1.34168,1.39001,1.42986,1.42106,1.3401,1.41877,1.401,1.35671,1.33457,1.36905,1.36449,1.35403,1.41675,1.33982,1.37421,1.466
9800,1.34834,1.37481,1.43841,1.43586,1.36652,1.3777,1.33775,1.43422,1.38855,1.38614,1.42228,1.39607,1.39115,1.39319,1.39955,1.35727,1.34414,1.38535,1.4002,1.40535,1.466
9900,1.43488,1.35023,1.33915,1.34834,1.41546,1.41961,1.36239,1.38829,1.43438,1.41202,1.38039,1.4223,1.32894,1.41961,1.41052,1.35869,1.33636,1.35661,1.39806,1.41828,1.466
10000,1.37019,1.39437,1.34119,1.4563,1.39011,1.40122,1.36652,1.35899,1.38541,1.35267,1.39613,1.35535,1.40587,1.41758,1.35976,1.35899,1.35169,1.42388,1.42531,1.40116,1.466
10100,1.45165,1.39266,1.4149,1.35671,1.3948,1.41082,1.36918,1.39116,1.37203,1.44525,1.43523,1.40424,1.37124,1.37861,1.38925,1.45452,1.35869,1.37814,1.42048,1.36346,1.466
10200,1.3939,1.35727,1.38551,1.41503,1.45249,1.39955,1.4259,1.39864,1.37363,1.39556,1.39115,1.33457,1.39667,1.36295,1.43302,1.41319,1.44013,1.35169,1.37749,1.33478,1.466
10300,1.37819,1.3531,1.36222,1.36055,1.39437,1.42314,1.41212,1.4563,1.35831,1.42727,1.35817,1.34834,1.3401,1.34119,1.37348,1.39864,1.45967,1.31986,1.39822,1.3829,1.466
10400,1.355,1.41212,1.37626,1.35223,1.38711,1.42173,1.31325,1.41432,1.38894,1.32383,1.39437,1.4002,1.38211,1.40367,1.37203,1.34834,1.44123,1.40116,1.45041,1.36072,1.466
10500,1.41907,1.36295,1.35745,1.3171,1.37434,1.34625,1.45292,1.37591,1.39437,1.3589,1.38629,1.36346,1.39348,1.35671,1.39032,1.35596,1.33775,1.35596,1.36652,1.39769,1.466
10600,1.39734,1.41961,1.39266,1.35403,1.35449,1.37448,1.39807,1.45857,1.37809,1.37861,1.41503,1.3171,1.41359,1.36449,1.35398,1.3829,1.42296,1.33897,1.35661,1.41503,1.466
10700,1.39164,1.39116,1.40106,1.37124,1.3318,1.35869,1.39437,1.37148,1.38227,1.41828,1.35596,1.39011,1.41263,1.39667,1.41546,1.3698,1.40587,1.38829,1.35169,1.39596,1.466
10800,1.36357,1.38403,1.35533,1.40754,1.3415,1.34696,1.35596,1.36196,1.39807,1.34952,1.41319,1.35745,1.42048,1.32934,1.4101,1.38855,1.34486,1.31325,1.33811,1.45041,1.466
10900,1.40535,1.36918,1.39596,1.35023,1.37626,1.33811,1.429,1.40003,1.35023,1.35869,1.41861,1.40587,1.3828,1.3359,1.40424,1.37442,1.43667,1.36072,1.37819,1.35663,1.466
11000,1.3415,1.40754,1.33687,1.36449,1.34956,1.36449,1.35449,1.38585,1.40511,1.41263,1.38679,1.38629,1.42388,1.39164,1.33597,1.36357,1.3318,1.39607,1.35023,1.35169,1.466
11100,1.33884,1.40196,1.35533,1.40836,1.41212,1.33897,1.44013,1.42531,1.355,1.39435,1.37809,1.41785,1.37084,1.38711,1.3828,1.39822,1.38925,1.33636,1.36366,1.44123,1.466
11200,1.34973,1.41372,1.41202,1.42604,1.37577,1.38629,1.4192,1.37949,1.43784,1.38541,1.38961,1.41212,1.36691,1.35533,1.3318,1.34414,1.38222,1.39769,1.38716,1.41877,1.466
11300,1.31296,1.39738,1.4214,1.3553,1.36295,1.37084,1.44109,1.45233,1.38829,1.35976,1.41907,1.39556,1.40836,1.38211,1.39806,1.4158,1.3997,1.39348,1.31325,1.37348,1.466
11400,1.37591,1.37898,1.39437,1.40468,1.37481,1.41212,1.38541,1.35403,1.38589,1.39001,1.43498,1.34101,1.41202,1.39574,1.38693,1.45149,1.38227,1.36084,1.3531,1.43841,1.466
11500,1.37716,1.35661,1.39864,1.38855,1.45149,1.41642,1.43488,1.37254,1.40367,1.43438,1.37749,1.45452,1.41103,1.38622,1.35629,1.41828,1.3415,1.35533,1.38629,1.40417,1.466
11600,1.35023,1.39231,1.31296,1.39032,1.33811,1.39437,1.34952,1.40704,1.40704,1.35398,1.40429,1.39145,1.44013,1.39484,1.37809,1.38614,1.43669,1.37809,1.43446,1.38629,1.466
11700,1.43302,1.4223,1.38363,1.38703,1.44109,1.38925,1.38693,1.39373,1.44977,1.41546,1.33572,1.38227,1.45249,1.41546,1.36545,1.39032,1.33572,1.43791,1.32934,1.35023,1.466
11800,1.38894,1.38679,1.35899,1.39266,1.44123,1.34486,1.36222,1.39707,1.35173,1.42604,1.38364,1.37749,1.38534,1.39437,1.34869,1.4002,1.38996,1.43852,1.3527,1.38691,1.466
11900,1.35753,1.40424,1.38711,1.37999,1.36545,1.40084,1.39437,1.3553,1.40429,1.4223,1.35644,1.39672,1.43026,1.40704,1.38679,1.35703,1.39348,1.39145,1.36545,1.39607,1.466
12000,1.38961,1.42314,1.34834,1.45213,1.39596,1.37421,1.43422,1.39435,1.38622,1.39373,1.3478,1.41418,1.41338,1.35831,1.38707,1.41114,1.37363,1.34305,1.35703,1.35753,1.466
12100,1.39013,1.37421,1.35817,1.43446,1.36691,1.38855,1.40704,1.3939,1.37019,1.33811,1.38085,1.33227,1.35535,1.42283,1.37148,1.3415,1.41546,1.401,1.39278,1.33884,1.466
12200,1.39145,1.36691,1.40587,1.41418,1.34625,1.35858,1.39613,1.37629,1.40392,1.38363,1.33786,1.41263,1.35644,1.39437,1.44977,1.34101,1.38707,1.43841,1.41577,1.39864,1.466
12300,1.39049,1.39864,1.43667,1.42106,1.4204,1.3318,1.3527,1.34305,1.38629,1.37898,1.43302,1.34486,1.43852,1.43784,1.35869,1.33884,1.35533,1.33634,1.43302,1.42195,1.466
12400,1.34255,1.38693,1.41338,1.41277,1.35671,1.3546,1.36084,1.32383,1.3699,1.43026,1.33897,1.39164,1.41432,1.42296,1.37481,1.44109,1.36918,1.37348,1.39265,1.35629,1.466
12500,1.3148,1.32894,1.38364,1.38614,1.34696,1.40392,1.40196,1.36357,1.37558,1.37705,1.42986,1.43498,1.41785,1.34996,1.45041,1.35023,1.41319,1.39955,1.32842,1.40424,1.466
12600,1.45149,1.40535,1.35398,1.45249,1.39672,1.35703,1.41103,1.3997,1.3401,1.42388,1.3553,1.35849,1.40106,1.33636,1.45165,1.40152,1.38085,1.35727,1.33379,1.41319,1.466
12700,1.34834,1.36222,1.37809,1.38363,1.40424,1.41082,1.42604,1.42604,1.33897,1.39738,1.39806,1.41359,1.40117,1.40196,1.38363,1.41655,1.41961,1.37705,1.39266,1.39049,1.466
12800,1.36401,1.41418,1.35831,1.39769,1.41103,1.39556,1.38364,1.4259,1.4002,1.37481,1.37819,1.41277,1.36449,1.41577,1.34956,1.39266,1.3359,1.36357,1.32383,1.36314,1.466
12900,1.36072,1.39115,1.35154,1.34119,1.42122,1.40535,1.34956,1.43446,1.39769,1.37629,1.38541,1.41338,1.41503,1.39707,1.38629,1.42295,1.37898,1.43072,1.39145,1.39145,1.466
13000,1.45196,1.38149,1.35449,1.45165,1.37754,1.37999,1.38698,1.36295,1.33713,1.42283,1.39435,1.35223,1.37861,1.38227,1.39864,1.33572,1.42122,1.38574,1.36072,1.42106,1.466
13100,1.39592,1.45233,1.34869,1.37922,1.38039,1.35154,1.38855,1.40367,1.38535,1.38629,1.38925,1.38605,1.39592,1.42106,1.38691,1.45213,1.41642,1.38039,1.38829,1.41202,1.466
