1000,2000,50879,50920,1.00081
1000,2000,50879,50920,1.00081
1000,2002,50560,50636,1.0015
1001,2002,50943,50979,1.00071
1000,2004,49614,49779,1.00333
1000,2006,50003,50154,1.00302
1000,2008,49851,50056,1.00411
1000,2010,49155,49394,1.00486
1000,2012,49610,50009,1.00804
1000,2014,49422,49833,1.00832
1000,2016,50127,50585,1.00914
1000,2018,49567,50079,1.01033
1000,2020,49703,50146,1.00891
1000,2022,48539,49167,1.01294
1000,2024,49866,50390,1.01051
1000,2026,49561,50240,1.0137
1000,2028,49310,49846,1.01087
1000,2030,49800,50824,1.02056
1000,2032,50028,51147,1.02237
1000,2034,48978,49953,1.01991
1000,2036,49428,50402,1.01971
1000,2038,47059,48031,1.02065
1000,2040,50621,51380,1.01499
1000,2042,50019,50976,1.01913
1000,2044,49544,50402,1.01732
1000,2046,49768,50870,1.02214
1000,2048,48332,49475,1.02365
1000,2050,49289,50590,1.0264
1000,2052,48879,50130,1.02559
1000,2054,48968,50057,1.02224
1000,2056,49070,50420,1.02751
1000,2058,48949,50566,1.03303
1000,2060,49173,50797,1.03303
1000,2062,48417,49649,1.02545
1000,2064,48787,50297,1.03095
1000,2066,50157,51851,1.03377
1000,2068,47886,49588,1.03554
1000,2070,50591,52333,1.03443
1000,2072,48702,50415,1.03517
1000,2074,49630,51302,1.03369
1000,2076,49003,50876,1.03822
1000,2078,48187,50071,1.0391
1000,2080,48188,49906,1.03565
1000,2082,47912,49768,1.03874
1000,2084,48999,51006,1.04096
1000,2086,48498,50366,1.03852
1000,2088,47977,50105,1.04435
1000,2090,48593,50566,1.0406
1000,2092,46072,48409,1.05072
1000,2094,48352,50429,1.04296
1000,2096,47186,49602,1.0512
1000,2098,47545,50063,1.05296
1000,2100,48882,50907,1.04143
1000,2102,49410,51810,1.04857
1000,2104,48111,50591,1.05155
1001,2104,47583,49901,1.04871
1000,2106,47811,50026,1.04633
1000,2108,46872,49607,1.05835
1000,2110,48671,51134,1.05061
1000,2112,48084,50788,1.05623
1000,2114,49390,51696,1.04669
1000,2116,46415,49414,1.06461
1000,2118,47231,50129,1.06136
1000,2120,48511,51306,1.05762
1000,2122,47480,50117,1.05554
1000,2124,48012,50728,1.05657
1000,2126,47393,50153,1.05824
1000,2128,47758,50542,1.05829
1000,2130,46914,49643,1.05817
1000,2132,46971,49707,1.05825
1000,2134,49226,52123,1.05885
1000,2136,46166,49522,1.07269
1000,2138,47067,50188,1.06631
1000,2140,46573,50250,1.07895
1000,2142,46685,50269,1.07677
1000,2144,47185,50178,1.06343
1000,2146,48806,52081,1.0671
1000,2148,48171,51883,1.07706
1000,2150,47748,51153,1.07131
1000,2152,46537,49718,1.06835
1000,2154,45716,49514,1.08308
1000,2156,46859,50655,1.08101
1000,2158,46530,49892,1.07225
1000,2160,48045,51388,1.06958
1000,2162,47837,51485,1.07626
1000,2164,47695,51369,1.07703
1000,2166,45916,49907,1.08692
1000,2168,46869,50004,1.06689
1000,2170,45431,48972,1.07794
1000,2172,44596,48496,1.08745
1000,2174,46542,50496,1.08496
1000,2176,47934,51568,1.07581
1000,2178,45770,49866,1.08949
1000,2180,46791,50463,1.07848
1000,2182,45428,49422,1.08792
1000,2184,47453,51872,1.09312
1000,2186,46116,50086,1.08609
1000,2188,46087,50633,1.09864
1000,2190,47503,51670,1.08772
1000,2192,47556,51665,1.0864
1000,2194,47007,50597,1.07637
1000,2196,46629,50729,1.08793
1000,2198,45022,49119,1.091
1000,2200,46840,51370,1.09671
1000,2202,45880,50293,1.09619
1000,2204,47645,52151,1.09457
1000,2206,46775,51083,1.0921
1001,2206,45065,49968,1.1088
1000,2208,46772,51327,1.09739
1000,2210,45384,50040,1.10259
1000,2212,45541,49785,1.09319
1000,2214,44319,48978,1.10512
1000,2216,45762,50081,1.09438
1000,2218,46922,51444,1.09637
1000,2220,45693,50171,1.098
1000,2222,46471,51112,1.09987
1000,2224,45864,51317,1.11889
1000,2226,46809,51369,1.09742
1000,2228,46770,51826,1.1081
1000,2230,48525,53012,1.09247
1000,2232,44200,49427,1.11826
1000,2234,44587,50269,1.12744
1000,2236,46203,51057,1.10506
1000,2238,45733,51374,1.12335
1000,2240,45398,50172,1.10516
1000,2242,47286,52330,1.10667
1000,2244,45450,50241,1.10541
1000,2246,44877,50474,1.12472
1000,2248,43084,48278,1.12056
1000,2250,45557,50695,1.11278
1000,2252,45265,50898,1.12444
1000,2254,45799,51238,1.11876
1000,2256,45031,49853,1.10708
1000,2258,44535,49977,1.1222
1000,2260,44370,49352,1.11228
1000,2262,45150,50245,1.11285
1000,2264,44233,49723,1.12412
1000,2266,45392,50615,1.11506
1000,2268,45946,51030,1.11065
1000,2270,45543,50923,1.11813
1000,2272,45172,50716,1.12273
1000,2274,44684,50311,1.12593
1000,2276,45330,50850,1.12177
1000,2278,44888,50393,1.12264
1000,2280,46026,51600,1.12111
1000,2282,45025,51181,1.13672
