1000 , 1000 , 128.61 , 3 , 21.6824 , 2.16824e+007
1000 , 100 , 46.2271 , 10 , 7.02115 , 7.02115e+006
1000 , 150 , 55.2857 , 4 , 4.41896 , 4.41896e+006
1000 , 200 , 62.1059 , 4 , 5.44307 , 5.44307e+006
1000 , 250 , 69.2256 , 6 , 9.69433 , 9.69433e+006
1000 , 300 , 75.0497 , 4 , 10.5645 , 1.05645e+007
1000 , 350 , 78.192 , 2 , 6.01791 , 6.01791e+006
1000 , 400 , 86.6673 , 2 , 6.4644 , 6.4644e+006
1000 , 450 , 92.0507 , 4 , 14.4391 , 1.44391e+007
1000 , 500 , 93.0121 , 3 , 13.0548 , 1.30548e+007
1000 , 50 , 34.0211 , 10 , 4.65059 , 4.65059e+006
1000 , 550 , 97.9096 , 2 , 10.3202 , 1.03202e+007
1000 , 600 , 105.744 , 4 , 20.4112 , 2.04112e+007
1000 , 650 , 107.025 , 3 , 17.0727 , 1.70727e+007
1000 , 700 , 112.41 , 2 , 12.8314 , 1.28314e+007
1000 , 750 , 113.156 , 1 , 7.91336 , 7.91336e+006
1000 , 800 , 119.097 , 3 , 18.0281 , 1.80281e+007
1000 , 850 , 125.073 , 3 , 19.2017 , 1.92017e+007
1000 , 900 , 125.671 , 2 , 15.1863 , 1.51863e+007
1000 , 950 , 127.773 , 2 , 16.0798 , 1.60798e+007
100 , 1000 , 130.613 , 2 , 15.6745 , 1.56745e+007
100 , 100 , 45.9334 , 5 , 3.38079 , 3.38079e+006
100 , 150 , 55.6344 , 4 , 3.98963 , 3.98963e+006
100 , 200 , 59.9914 , 3 , 4.09223 , 4.09223e+006
100 , 250 , 66.7002 , 2 , 3.63703 , 3.63703e+006
100 , 300 , 71.29 , 1 , 2.75143 , 2.75143e+006
100 , 350 , 81.2962 , 3 , 8.50838 , 8.50838e+006
100 , 400 , 81.2129 , 1 , 4.17875 , 4.17875e+006
100 , 450 , 89.0718 , 2 , 6.57473 , 6.57473e+006
100 , 500 , 91.524 , 2 , 8.63495 , 8.63495e+006
100 , 50 , 33.7356 , 5 , 1.9055 , 1.9055e+006
100 , 550 , 97.3897 , 3 , 13.4607 , 1.34607e+007
100 , 600 , 104.752 , 3 , 14.1378 , 1.41378e+007
100 , 650 , 106.962 , 2 , 11.0536 , 1.10536e+007
100 , 700 , 111.953 , 3 , 16.7095 , 1.67095e+007
100 , 750 , 111.382 , 1 , 8.0033 , 8.0033e+006
100 , 800 , 115.327 , 2 , 11.514 , 1.1514e+007
100 , 850 , 118.47 , 1 , 8.58655 , 8.58655e+006
100 , 900 , 121.552 , 2 , 13.0463 , 1.30463e+007
100 , 950 , 127.958 , 2 , 14.9424 , 1.49424e+007
150 , 1000 , 130.613 , 2 , 15.7475 , 1.57475e+007
150 , 100 , 44.0968 , 4 , 2.61786 , 2.61786e+006
150 , 150 , 53.3271 , 4 , 4.23892 , 4.23892e+006
150 , 200 , 60.5369 , 2 , 2.88914 , 2.88914e+006
150 , 250 , 70.1 , 4 , 6.58979 , 6.58979e+006
150 , 300 , 75.64 , 4 , 7.35812 , 7.35812e+006
150 , 350 , 78.5498 , 2 , 5.88566 , 5.88566e+006
150 , 400 , 82.1186 , 2 , 6.77701 , 6.77701e+006
150 , 450 , 88.6147 , 2 , 6.70316 , 6.70316e+006
150 , 500 , 92.0139 , 2 , 7.98241 , 7.98241e+006
150 , 50 , 32.7466 , 6 , 2.51253 , 2.51253e+006
150 , 550 , 98.4955 , 3 , 12.9539 , 1.29539e+007
150 , 600 , 104.052 , 2 , 10.4502 , 1.04502e+007
150 , 650 , 105.391 , 3 , 15.0988 , 1.50988e+007
