350,300,51.4069,73.9464,1.438452815,1.369955062,4,,8.08047,8.08E+06
350,350,55.4157,77.4153,1.396992188,1.330468751,3,,7.16123,7.16E+06
350,400,59.2229,81.7173,1.379826047,1.314120045,1,,4.27217,4.27E+06
350,450,62.638,88.4344,1.411833073,1.344602926,3,,9.45764,9.46E+06
350,500,66.0072,94.9159,1.437962828,1.369488408,3,,10.9298,1.09E+07
350,550,69.1936,99.341,1.435696365,1.367329871,3,,11.8411,1.18E+07
350,600,71.8963,104.511,1.453635305,1.384414576,2,,10.7739,1.08E+07
350,650,74.7951,109.834,1.46846518,1.398538267,4,,24.976,2.50E+07
350,700,77.5318,115.771,1.493206658,1.422101579,3,,15.5574,1.56E+07
350,750,80.0973,113.617,1.418487265,1.350940252,3,,18.4138,1.84E+07
350,800,82.7513,117.655,1.421790353,1.35408605,1,,8.58233,8.58E+06
350,850,85.1911,122.44,1.437239336,1.368799368,3,,19.4575,1.95E+07
350,900,87.4759,121.082,1.384175527,1.318262407,1,,9.58002,9.58E+06
350,950,89.8371,127.39,1.418011044,1.350486709,2,,17.041,1.70E+07
350,1000,92.0849,132.725,1.441332944,1.372698042,3,11,21.8006,2.18E+07
400,50,22.4258,33.9926,1.515780931,1.443600887,6,,2.06189,2.06E+06
400,100,30.6189,45.4147,1.483224414,1.41259468,4,,2.83187,2.83E+06
400,150,37.1034,55.3993,1.493105753,1.422005479,3,,3.07924,3.08E+06
400,200,42.4713,61.7076,1.452924681,1.383737791,4,,5.27379,5.27E+06
400,250,47.2526,66.395,1.405107867,1.338197969,7,,12.0871,1.21E+07
400,300,51.5069,72.5004,1.407586168,1.340558255,5,,9.96965,9.97E+06
400,350,55.6008,80.339,1.444925253,1.376119288,2,,5.28817,5.29E+06
400,400,59.3035,85.4765,1.441339887,1.372704654,2,,6.81395,6.81E+06
400,450,62.7491,88.3743,1.408375578,1.341310075,3,,9.64031,9.64E+06
400,500,66.0457,95.7324,1.449487249,1.380464047,3,,11.6523,1.17E+07
400,550,69.2045,99.341,1.435470237,1.367114511,3,,12.7408,1.27E+07
400,600,71.9835,101.76,1.413657296,1.346340282,2,,10.648,1.06E+07
400,650,74.8353,104.409,1.395183824,1.328746499,2,,10.0133,1.00E+07
400,700,77.624,112.38,1.447748119,1.378807733,2,,11.3813,1.14E+07
400,750,80.1556,113.276,1.413201323,1.345906022,1,,9.57449,9.57E+06
400,800,82.8092,117.655,1.42079624,1.353139276,1,,8.40405,8.40E+06
400,850,85.2972,122.171,1.432297895,1.364093233,3,,18.8378,1.88E+07
400,900,87.5375,121.082,1.383201485,1.317334748,1,,9.43782,9.44E+06
400,950,89.8733,127.39,1.417439885,1.349942747,2,,15.5252,1.55E+07
400,1000,92.1782,128.478,1.393800269,1.327428828,2,7,15.4401,1.54E+07
450,50,22.5785,34.2618,1.517452444,1.445192804,7,,2.82276,2.82E+06
450,100,30.6797,46.3003,1.509151002,1.437286669,5,,3.29349,3.29E+06
450,150,37.2151,55.7733,1.498673925,1.4273085,5,,5.48589,5.49E+06
450,200,42.5602,61.7076,1.449889803,1.380847432,5,,6.42568,6.43E+06
450,250,47.2972,66.2127,1.399928537,1.333265273,4,,6.68767,6.69E+06
450,300,51.7107,72.926,1.410269055,1.343113385,5,,10.0338,1.00E+07
450,350,55.6285,79.7228,1.433128702,1.364884478,2,,5.56246,5.56E+06
450,400,59.4016,81.7173,1.375675066,1.31016673,1,,4.07934,4.08E+06
450,450,62.7829,88.3743,1.407617361,1.340587963,4,,13.032,1.30E+07
450,500,66.0805,95.7324,1.448723905,1.379737052,3,,11.9671,1.20E+07
450,550,69.2558,99.341,1.434406938,1.366101845,3,,12.5005,1.25E+07
450,600,72.0398,104.511,1.45073973,1.381656886,2,,10.7777,1.08E+07
450,650,74.9102,108.484,1.448187296,1.379225996,3,,13.1446,1.31E+07
450,700,77.6639,112.38,1.447004335,1.378099367,2,,10.7348,1.07E+07
450,750,80.211,113.276,1.412225256,1.344976434,1,,9.12659,9.13E+06
450,800,82.8442,117.655,1.420195982,1.352567602,1,,8.08201,8.08E+06
450,850,85.3336,122.44,1.434839266,1.366513587,4,,26.0512,2.61E+07
450,900,87.581,125.092,1.428300659,1.360286342,2,,14.0684,1.41E+07
450,950,89.9291,127.572,1.418584196,1.351032567,2,,15.8905,1.59E+07
450,1000,92.2649,128.154,1.388978907,1.322837055,2,7,15.3264,1.53E+07
500,50,22.6027,33.6783,1.490012255,1.419059291,7,,2.7944,2.79E+06
500,100,30.7051,46.415,1.511638132,1.439655364,5,,3.62692,3.63E+06
