100 , 1030 , 169 , 578 , 3.42012
100 , 1128 , 166 , 559 , 3.36747
100 , 1226 , 149 , 544 , 3.65101
100 , 1324 , 147 , 539 , 3.66667
100 , 1422 , 138 , 537 , 3.8913
100 , 1520 , 133 , 525 , 3.94737
100 , 1618 , 125 , 536 , 4.288
100 , 1716 , 124 , 524 , 4.22581
100 , 1814 , 123 , 552 , 4.4878
100 , 1912 , 123 , 583 , 4.73984
100 , 2010 , 114 , 554 , 4.85965
100 , 2108 , 124 , 581 , 4.68548
100 , 2206 , 117 , 472 , 4.03419
100 , 2304 , 104 , 529 , 5.08654
100 , 2402 , 105 , 559 , 5.32381
100 , 246 , 435 , 509 , 1.17011
100 , 2500 , 108 , 555 , 5.13889
100 , 2598 , 107 , 556 , 5.19626
100 , 2696 , 105 , 537 , 5.11429
100 , 2794 , 109 , 548 , 5.02752
100 , 2892 , 109 , 537 , 4.92661
100 , 2990 , 109 , 515 , 4.72477
100 , 3088 , 107 , 527 , 4.92523
100 , 3186 , 101 , 579 , 5.73267
100 , 3284 , 102 , 541 , 5.30392
100 , 3382 , 100 , 563 , 5.63
100 , 344 , 390 , 558 , 1.43077
100 , 3480 , 102 , 555 , 5.44118
100 , 3578 , 100 , 520 , 5.2
100 , 3676 , 101 , 567 , 5.61386
100 , 3774 , 101 , 545 , 5.39604
100 , 3872 , 101 , 521 , 5.15842
100 , 3970 , 100 , 539 , 5.39
100 , 4068 , 100 , 539 , 5.39
100 , 4166 , 101 , 566 , 5.60396
100 , 4264 , 102 , 616 , 6.03922
100 , 4362 , 101 , 554 , 5.48515
100 , 442 , 322 , 545 , 1.69255
100 , 4460 , 101 , 513 , 5.07921
100 , 4558 , 100 , 597 , 5.97
100 , 4656 , 99 , 506 , 5.11111
100 , 4754 , 101 , 537 , 5.31683
100 , 4852 , 102 , 528 , 5.17647
100 , 540 , 232 , 517 , 2.22845
100 , 638 , 224 , 569 , 2.54018
100 , 736 , 193 , 548 , 2.83938
100 , 834 , 200 , 535 , 2.675
100 , 932 , 165 , 506 , 3.06667
