50,150,35.4799,47.9062,1.350234922
50,200,41.0132,56.3659,1.37433558
50,250,45.5678,63.6755,1.39737929
50,350,53.588,73.2502,1.366914235
50,400,57.4754,81.5618,1.419073203
50,450,60.7899,86.0117,1.41490116
50,500,64.0277,89.5251,1.398224518
50,550,67.0455,94.1695,1.404561082
50,600,70.1547,96.7779,1.37949275
50,650,72.8718,104.717,1.437003066
50,700,75.5722,106.254,1.405993209
50,750,78.3315,106.597,1.360844616
50,800,80.9331,113.15,1.398068281
50,850,83.182,114.439,1.375766392
50,900,85.7309,116.979,1.364490516
50,950,88.0886,122.11,1.386217967
50,1000,90.2298,123.541,1.3691818
100,50,21.5966,31.054,1.437911523
100,100,29.8473,43.3279,1.451652243
100,150,35.8823,49.8748,1.389955493
100,200,41.4998,60.2367,1.451493742
100,250,46.2882,65.5697,1.416553247
100,300,50.4009,70.0818,1.390487075
100,400,58.0874,79.8365,1.37442027
100,450,61.4326,84.2056,1.370698945
100,500,64.6999,87.1021,1.34624783
100,550,67.8465,95.578,1.408738844
100,600,70.7015,95.9147,1.356614782
100,650,73.6522,98.4246,1.336342974
100,700,76.3623,110.056,1.441234745
100,750,79.0151,109.494,1.385735132
100,800,81.6823,117.493,1.438414442
100,850,83.9793,116.462,1.386794127
100,900,86.5877,122.344,1.412948952
100,950,88.8065,121.727,1.370699217
100,1000,91.1726,123.329,1.352698069
150,50,21.7029,30.9334,1.425311825
150,100,30.0254,40.4848,1.348351729
150,150,36.2857,50.9316,1.403627324
150,200,41.8247,56.7377,1.356559641
150,250,46.7018,66.4545,1.422953719
150,300,50.6811,70.0818,1.382799505
150,350,54.5327,74.3643,1.36366437
150,400,58.4037,77.8093,1.33226662
150,450,61.8085,83.9778,1.358677205
150,500,65.1053,87.1021,1.337864966
150,550,68.2882,95.578,1.399626876
150,600,71.1692,98.0775,1.378089117
150,650,74.007,103.158,1.393895172
150,700,76.7752,106.636,1.388938095
150,750,79.4286,109.464,1.378143389
150,800,82.1456,113.8,1.385345046
150,850,84.5184,116.482,1.378185105
150,900,87.1214,122.344,1.404293319
150,950,89.3595,121.727,1.362216664
150,1000,91.5932,123.329,1.34648642
200,50,22.0761,30.9334,1.4012167
200,100,30.1489,43.3494,1.437843503
200,150,36.5317,51.3154,1.404681414
200,200,42.0437,57.3113,1.363136451
200,250,46.7695,65.2698,1.395563348
200,300,50.886,72.0929,1.416753134
200,350,54.9214,74.3643,1.35401319
200,400,58.6087,83.0828,1.417584761
200,500,65.4188,94.11,1.43857729
200,550,68.5501,93.3623,1.361957167
200,600,71.4571,98.0775,1.372536809
200,650,74.3713,103.158,1.387067323
200,700,77.2311,106.754,1.382266988
200,750,79.8089,107.039,1.341191271
200,800,82.4507,114.798,1.392322928
200,850,84.908,114.773,1.351733641
200,900,87.2649,122.344,1.401984074
200,950,89.5986,121.727,1.358581496
200,1000,91.7531,123.329,1.344139871
250,50,22.2393,30.5993,1.375911112
250,100,30.3053,40.4848,1.335898341
250,150,36.7657,51.3154,1.395741139
250,200,42.1322,58.5692,1.390129165
250,250,46.9309,65.2698,1.390763868
250,300,51.1754,70.0617,1.369050364
250,350,55.0957,74.3643,1.349729652
250,400,58.787,83.4308,1.419204926
250,450,62.3779,85.9248,1.37748786
250,500,65.6082,87.8392,1.33884484
250,550,68.9041,97.6574,1.417294472
250,600,71.7611,102.976,1.434983577
250,650,74.6239,107.348,1.438520367
250,700,77.3501,110.056,1.422829447
250,750,79.9303,107.039,1.339154238
250,800,82.5576,114.798,1.390520073
250,850,85.0194,114.773,1.349962479
250,900,87.326,122.344,1.401003138
250,950,89.6854,121.727,1.357266623
250,1000,91.9216,123.329,1.34167595
300,100,30.3984,43.3494,1.42604216
300,300,51.3102,70.0617,1.365453652
300,350,55.2364,79.8306,1.445253492
300,400,58.9472,78.6692,1.334570599
300,500,65.9123,91.8996,1.394270872
300,550,69.1248,97.6574,1.412769368
300,600,71.8602,102.74,1.429720485
300,650,74.7284,98.1156,1.312962676
300,700,77.4514,110.056,1.420968504
300,750,80.0144,107.039,1.337746706
300,800,82.6704,115.273,1.39436848
300,850,85.0996,114.773,1.348690241
300,900,87.4303,114.818,1.313251813
300,950,89.7562,121.131,1.349555797
300,1000,92.0096,122.538,1.331795813
350,100,30.4639,40.4848,1.328943438
350,200,42.3767,58.5692,1.382108564
350,300,51.4069,69.1353,1.344864211
350,350,55.4157,75.1829,1.356707576
350,400,59.2229,80.3324,1.356441512
350,450,62.638,91.4306,1.459666656
350,500,66.0072,93.3072,1.413591245
350,550,69.1936,96.5991,1.396069868
350,600,71.8963,102.74,1.429002605
350,650,74.7951,107.348,1.435227709
350,700,77.5318,103.65,1.336870807
350,750,80.0973,107.039,1.33636215
350,800,82.7513,115.661,1.397694054
350,850,85.1911,118.641,1.392645476
350,900,87.4759,119.03,1.360717638
350,950,89.8371,121.131,1.348340496
350,1000,92.0849,121.539,1.319858087
400,100,30.6189,43.3494,1.415772611
400,150,37.1034,51.1513,1.378614898
400,200,42.4713,58.5692,1.379030074
400,250,47.2526,66.7771,1.413194195
400,300,51.5069,68.9662,1.338970119
400,350,55.6008,75.561,1.358991238
400,400,59.3035,80.3324,1.354597958
400,450,62.7491,85.5269,1.362998035
400,500,66.0457,91.8996,1.391454705
400,550,69.2045,97.6574,1.411142339
400,600,71.9835,102.74,1.427271528
400,650,74.8353,107.348,1.434456734
400,700,77.624,106.833,1.376288261
400,750,80.1556,111.356,1.389247913
400,800,82.8092,115.661,1.39671679
400,850,85.2972,117.743,1.380385288
400,900,87.5375,119.03,1.359760103
400,950,89.8733,121.131,1.347797399
400,1000,92.1782,130.475,1.415464828
450,100,30.6797,44.6241,1.454515527
450,150,37.2151,51.1513,1.374477027
450,200,42.5602,59.7617,1.404168683
450,250,47.2972,68.9865,1.458574715
450,300,51.7107,68.4562,1.323830464
450,350,55.6285,75.561,1.358314533
450,400,59.4016,85.6033,1.441094179
450,450,62.7829,91.4306,1.456297814
450,500,66.0805,93.3072,1.412023214
450,550,69.2558,97.6574,1.41009706
450,600,72.0398,102.325,1.420395393
450,650,74.9102,107.348,1.433022472
450,700,77.6639,106.833,1.37558119
450,750,80.211,111.356,1.388288389
450,800,82.8442,115.661,1.396126705
450,850,85.3336,118.641,1.390319874
450,900,87.581,119.03,1.359084733
450,950,89.9291,121.131,1.346961106
450,1000,92.2649,130.289,1.412118801
500,100,30.7051,42.5663,1.386294134
500,150,37.3118,51.7506,1.386976774
500,200,42.602,60.2832,1.415032158
500,250,47.3964,68.9865,1.455521938
500,300,51.7746,73.7207,1.423877732
500,350,55.6942,75.561,1.356712189
500,400,59.4312,80.3324,1.351687329
500,450,62.8622,85.5269,1.360545765
500,500,66.1011,91.8996,1.390288513
500,550,69.322,96.5991,1.393484031
500,600,72.0765,100.427,1.393339022
500,650,74.9365,106.645,1.423138257
500,700,77.7074,106.833,1.374811151
500,750,80.2838,111.356,1.387029513
500,800,82.8521,108.934,1.314800711
500,850,85.3691,117.743,1.379222693
500,900,87.6862,119.03,1.357454195
500,950,90.0548,128.141,1.422922487
500,1000,92.3063,129.879,1.407043723
550,100,30.7641,42.5663,1.383635471
550,200,42.6414,60.2832,1.41372469
550,250,47.4954,68.9865,1.45248803
550,300,51.8338,69.1353,1.333787992
550,350,55.7114,75.561,1.356293326
550,400,59.5268,80.3324,1.34951652
550,450,62.881,85.423,1.358486665
550,500,66.1507,93.3072,1.410524756
550,550,69.3675,96.2502,1.387540275
550,600,72.1052,100.427,1.392784432
550,650,74.946,106.645,1.422957863
550,700,77.7414,106.833,1.37420988
550,750,80.2997,106.746,1.329344942
550,800,82.9523,116.759,1.407543854
550,850,85.457,114.773,1.343049721
550,900,87.7397,119.03,1.356626476
550,950,90.0825,127.882,1.419609802
550,1000,92.3496,130.289,1.410823653
600,50,22.7,32.1771,1.417493392
600,100,30.8966,42.5663,1.377701754
600,200,42.6962,59.7617,1.399695992
600,250,47.5635,68.9865,1.450408401
600,300,51.8482,73.7144,1.421734988
600,350,55.7511,75.561,1.355327518
600,400,59.5838,85.6033,1.436687489
600,450,62.9163,85.423,1.357724469
600,500,66.1975,91.8996,1.388263907
600,550,69.3866,96.2502,1.387158327
600,600,72.1299,100.427,1.39230749
600,650,74.9809,106.645,1.422295545
600,700,77.752,106.833,1.374022533
600,750,80.3459,114.565,1.425897277
600,800,82.9744,117.079,1.411025569
600,850,85.4686,114.773,1.342867439
600,900,87.7877,119.03,1.355884708
600,950,90.0956,128.141,1.422278113
600,1000,92.4174,129.879,1.405352239
650,150,37.3498,52.1374,1.395921799
650,200,42.7383,61.3663,1.435861979
650,250,47.6439,62.7516,1.317096207
650,300,51.8714,73.7207,1.421220557
650,350,55.7512,75.561,1.355325087
650,400,59.5844,85.6033,1.436673022
650,450,62.948,85.5269,1.358691301
650,500,66.2227,90.2994,1.363571706
650,550,69.3991,96.2502,1.386908476
650,600,72.1646,100.427,1.391638005
650,650,75.0309,107.348,1.430717211
650,700,77.792,106.833,1.373316022
650,750,80.3748,107.283,1.334784037
650,800,83.0188,116.065,1.398056826
650,850,85.4888,114.773,1.342550135
650,900,87.8258,119.03,1.355296507
650,950,90.1515,128.141,1.421396205
650,1000,92.4809,130.711,1.413383737
700,100,30.9881,42.5663,1.37363375
700,150,37.3787,52.1374,1.394842517
700,200,42.8698,60.2367,1.405108025
700,250,47.6579,66.8959,1.403668647
700,300,51.8907,73.4668,1.415798977
700,350,55.8047,75.561,1.354025736
700,400,59.6525,81.0619,1.358901974
700,450,62.9564,85.434,1.357034392
700,500,66.2279,90.2994,1.363464643
700,550,69.4378,96.2502,1.386135505
700,600,72.1899,100.427,1.391150286
700,650,75.0898,105.092,1.399550938
700,700,77.865,106.833,1.372028511
700,750,80.4154,114.565,1.424664927
700,800,83.0191,115.661,1.393185424
700,850,85.5556,114.773,1.341501901
700,900,87.8447,119.03,1.355004912
700,950,90.1726,128.141,1.421063605
700,1000,92.53,130.711,1.41263374
750,50,22.7297,32.5094,1.430260848
750,100,31.075,42.8071,1.377541432
750,150,37.4041,52.9995,1.416943597
750,200,42.9278,59.9256,1.395962523
750,250,47.6812,69.2771,1.452922745
750,300,51.9282,73.7144,1.419544679
750,350,55.8256,77.4361,1.387107349
750,400,59.6617,81.0619,1.358692427
750,450,62.9706,91.4306,1.451956945
750,500,66.2531,90.2994,1.362946036
750,550,69.442,96.2502,1.386051669
750,600,72.2698,100.427,1.389612259
750,650,75.1362,105.305,1.401521504
750,700,77.896,106.833,1.371482489
750,750,80.4384,111.238,1.382896726
750,800,83.0772,116.065,1.397074047
750,850,85.587,114.773,1.341009733
750,900,87.878,119.03,1.354491454
750,950,90.2099,128.141,1.420476023
750,1000,92.6409,129.879,1.401961769
800,100,31.0913,44.645,1.435932238
800,150,37.4984,51.2425,1.366524972
800,200,42.9936,60.2367,1.401062019
800,250,47.695,63.3592,1.328424363
800,300,51.9446,68.4562,1.317869422
800,350,55.8328,77.4361,1.386928472
800,400,59.674,86.6665,1.452332674
800,450,63.0061,85.434,1.355963946
800,550,69.4689,96.2502,1.385514957
800,600,72.2993,100.812,1.394370347
800,650,75.1548,105.305,1.401174642
800,700,77.9096,106.833,1.371243082
800,750,80.4778,111.238,1.382219693
800,800,83.101,116.065,1.396673927
800,850,85.6451,114.773,1.340100017
800,900,87.9124,119.03,1.353961443
800,950,90.3185,128.141,1.418768026
800,1000,92.6877,130.307,1.405871545
850,100,31.0914,44.4562,1.429855201
850,150,37.5084,51.9129,1.384033976
850,200,42.9937,59.7617,1.390010629
850,250,47.6992,68.4425,1.434877315
850,300,51.9449,73.4668,1.414321714
850,350,55.8745,77.4361,1.385893386
850,400,59.6822,86.6665,1.452133132
850,450,63.0348,85.434,1.35534657
850,550,69.4889,92.8354,1.335974523
850,600,72.3002,100.812,1.394352989
850,650,75.1555,105.305,1.401161592
850,700,77.9323,106.833,1.370843668
850,750,80.5202,111.238,1.381491849
850,800,83.14,115.661,1.39115949
850,850,85.663,114.773,1.339819992
850,900,87.9684,119.03,1.353099522
850,950,90.3283,128.141,1.4186141
850,1000,92.7574,129.879,1.400200954
900,50,22.8221,32.8667,1.440126018
900,100,31.1227,42.4014,1.362394651
900,200,42.9949,59.949,1.394328165
900,250,47.702,67.1817,1.408362333
900,300,51.979,73.7207,1.418278536
900,350,55.8763,77.4361,1.385848741
900,400,59.6846,81.0619,1.35817112
900,450,63.0354,85.434,1.35533367
900,500,66.3441,94.3381,1.421951613
900,550,69.4959,92.8354,1.335839956
900,600,72.3325,100.812,1.393730343
900,650,75.2164,105.305,1.400027122
900,700,77.9697,106.833,1.370186111
900,750,80.5575,111.238,1.380852186
900,800,83.1548,115.661,1.39091189
900,850,85.7725,114.773,1.338109534
900,900,87.9907,119.03,1.352756598
900,950,90.3772,128.141,1.417846537
900,1000,92.7953,130.307,1.404241379
950,50,22.9136,32.8667,1.434375218
950,100,31.1668,42.8071,1.373483964
950,150,37.6492,52.0925,1.383628337
950,200,42.9995,60.2367,1.400869778
950,250,47.721,68.4425,1.434221831
950,300,51.9844,72.8216,1.400835635
950,350,55.8939,77.4361,1.385412362
950,400,59.7128,81.0619,1.357529709
950,450,63.0985,85.434,1.353978304
950,500,66.3611,90.3925,1.362130827
950,550,69.502,99.6325,1.433519899
950,600,72.3688,100.427,1.387711279
950,650,75.2498,103.623,1.377053494
950,700,77.986,106.833,1.369899726
950,750,80.6077,111.238,1.379992234
950,800,83.2029,115.661,1.390107797
950,850,85.7894,114.773,1.337845934
950,900,88.0251,119.03,1.352227944
950,950,90.4285,127.882,1.414178052
950,1000,92.8163,130.307,1.403923664
1000,150,37.6957,51.9129,1.377157076
1000,200,42.9996,59.7069,1.388545475
1000,250,47.785,69.2771,1.449766663
1000,300,52.0132,72.6803,1.397343367
1000,350,55.8969,77.4361,1.385338006
1000,450,63.1596,85.434,1.352668478
1000,500,66.372,90.5319,1.364007413
1000,550,69.5021,92.8354,1.335720791
1000,600,72.388,100.812,1.392661767
1000,650,75.2934,103.623,1.376256086
1000,700,77.9918,106.833,1.369797851
1000,750,80.667,111.238,1.378977773
1000,800,83.2127,116.065,1.394799111
1000,850,85.8352,114.773,1.337132086
1000,900,88.0697,119.03,1.351543153
1000,950,90.4685,128.141,1.416415658
1000,1000,92.8612,129.879,1.398635813
